0,0,0,-0.338797814,-0.147540984,-0.557377049,-0.464480874,-0.633879781,-0.759562842,-0.644808743,-1,-0.420765027,-0.732240437,-0.464480874,-0.961748634,-0.43715847,-0.715846995,-0.398907104,-0.49726776,-0.207650273,-0.743169399,-0.25136612,-0.918032787,-0.245901639,-0.62295082,-0.224043716,-0.404371585,0,-0.726775956,-0.049180328,-0.890710383,-0.071038251,-0.595628415,-0.071038251,-0.37704918,0.207650273,-0.68852459,0.142076503,-0.841530055,0.098360656,-0.639344262,0.087431694,-0.475409836
0,0,0,-0.304347826,-0.157608696,-0.516304348,-0.461956522,-0.576086957,-0.755434783,-0.597826087,-1,-0.35326087,-0.722826087,-0.445652174,-0.907608696,-0.434782609,-0.679347826,-0.402173913,-0.483695652,-0.168478261,-0.72826087,-0.277173913,-0.864130435,-0.260869565,-0.581521739,-0.222826087,-0.391304348,0.02173913,-0.711956522,-0.108695652,-0.836956522,-0.10326087,-0.538043478,-0.070652174,-0.347826087,0.22826087,-0.673913043,0.070652174,-0.788043478,0.043478261,-0.576086957,0.065217391,-0.434782609
0,0,0,-0.35359116,-0.160220994,-0.613259669,-0.458563536,-0.745856354,-0.751381215,-0.729281768,-1,-0.497237569,-0.718232044,-0.535911602,-0.944751381,-0.458563536,-0.718232044,-0.403314917,-0.513812155,-0.281767956,-0.740331492,-0.298342541,-0.928176796,-0.237569061,-0.629834254,-0.215469613,-0.408839779,-0.071823204,-0.745856354,-0.08839779,-0.917127072,-0.071823204,-0.61878453,-0.071823204,-0.403314917,0.138121547,-0.712707182,0.110497238,-0.872928177,0.08839779,-0.662983425,0.066298343,-0.502762431
0,0,0,-0.308080808,-0.176767677,-0.505050505,-0.505050505,-0.565656566,-0.777777778,-0.570707071,-1,-0.353535354,-0.727272727,-0.383838384,-0.919191919,-0.353535354,-0.686868687,-0.333333333,-0.484848485,-0.151515152,-0.717171717,-0.176767677,-0.868686869,-0.171717172,-0.585858586,-0.171717172,-0.378787879,0.045454545,-0.681818182,0.01010101,-0.828282828,-0.015151515,-0.550505051,-0.03030303,-0.343434343,0.237373737,-0.626262626,0.191919192,-0.757575758,0.141414141,-0.570707071,0.106060606,-0.424242424
0,0,0,-0.324324324,-0.162162162,-0.556756757,-0.464864865,-0.659459459,-0.756756757,-0.664864865,-1,-0.443243243,-0.713513514,-0.464864865,-0.935135135,-0.394594595,-0.708108108,-0.356756757,-0.497297297,-0.227027027,-0.72972973,-0.232432432,-0.902702703,-0.189189189,-0.610810811,-0.189189189,-0.389189189,-0.021621622,-0.724324324,-0.027027027,-0.886486486,-0.021621622,-0.6,-0.048648649,-0.378378378,0.172972973,-0.691891892,0.156756757,-0.832432432,0.12972973,-0.632432432,0.097297297,-0.47027027
0,0,0,-0.304597701,-0.132183908,-0.522988506,-0.442528736,-0.614942529,-0.747126437,-0.597701149,-1,-0.471264368,-0.729885057,-0.477011494,-0.954022989,-0.396551724,-0.798850575,-0.333333333,-0.603448276,-0.247126437,-0.752873563,-0.218390805,-0.925287356,-0.172413793,-0.626436782,-0.172413793,-0.373563218,-0.028735632,-0.74137931,0,-0.885057471,0.005747126,-0.591954023,-0.017241379,-0.356321839,0.17816092,-0.701149425,0.17816092,-0.850574713,0.16091954,-0.649425287,0.137931034,-0.471264368
0,0,0,-0.269430052,-0.170984456,-0.450777202,-0.497409326,-0.497409326,-0.777202073,-0.471502591,-1,-0.269430052,-0.725388601,-0.305699482,-0.89119171,-0.295336788,-0.647668394,-0.284974093,-0.435233161,-0.062176166,-0.715025907,-0.113989637,-0.834196891,-0.119170984,-0.538860104,-0.124352332,-0.341968912,0.139896373,-0.67357513,0.082901554,-0.777202073,0.046632124,-0.487046632,0.020725389,-0.295336788,0.336787565,-0.611398964,0.269430052,-0.720207254,0.202072539,-0.518134715,0.160621762,-0.383419689
0,0,0,-0.309278351,-0.159793814,-0.510309278,-0.479381443,-0.567010309,-0.762886598,-0.587628866,-1,-0.345360825,-0.726804124,-0.43814433,-0.907216495,-0.427835052,-0.675257732,-0.396907216,-0.479381443,-0.154639175,-0.731958763,-0.257731959,-0.871134021,-0.24742268,-0.587628866,-0.226804124,-0.391752577,0.041237113,-0.711340206,-0.077319588,-0.840206186,-0.082474227,-0.546391753,-0.06185567,-0.345360825,0.25257732,-0.664948454,0.113402062,-0.788659794,0.072164948,-0.587628866,0.077319588,-0.43814433
0,0,0,-0.335078534,-0.157068063,-0.586387435,-0.460732984,-0.701570681,-0.753926702,-0.701570681,-1,-0.476439791,-0.701570681,-0.513089005,-0.921465969,-0.434554974,-0.691099476,-0.382198953,-0.481675393,-0.261780105,-0.727748691,-0.287958115,-0.905759162,-0.22513089,-0.617801047,-0.19895288,-0.387434555,-0.057591623,-0.732984293,-0.083769634,-0.895287958,-0.062827225,-0.602094241,-0.062827225,-0.382198953,0.146596859,-0.712041885,0.104712042,-0.842931937,0.089005236,-0.643979058,0.068062827,-0.481675393
0,0,0,-0.303482587,-0.184079602,-0.492537313,-0.507462687,-0.542288557,-0.776119403,-0.512437811,-1,-0.328358209,-0.726368159,-0.368159204,-0.925373134,-0.373134328,-0.706467662,-0.368159204,-0.497512438,-0.129353234,-0.721393035,-0.184079602,-0.870646766,-0.194029851,-0.60199005,-0.194029851,-0.393034826,0.069651741,-0.686567164,0.004975124,-0.835820896,-0.024875622,-0.562189055,-0.034825871,-0.353233831,0.268656716,-0.631840796,0.189054726,-0.771144279,0.134328358,-0.587064677,0.109452736,-0.432835821
0,0,0,-0.274509804,-0.142156863,-0.460784314,-0.460784314,-0.539215686,-0.759803922,-0.509803922,-1,-0.357843137,-0.715686275,-0.338235294,-0.921568627,-0.279411765,-0.705882353,-0.254901961,-0.5,-0.156862745,-0.710784314,-0.117647059,-0.867647059,-0.093137255,-0.583333333,-0.112745098,-0.37254902,0.024509804,-0.681372549,0.068627451,-0.833333333,0.049019608,-0.558823529,0.004901961,-0.357843137,0.196078431,-0.632352941,0.220588235,-0.769607843,0.18627451,-0.578431373,0.137254902,-0.426470588
0,0,0,-0.337078652,-0.134831461,-0.561797753,-0.443820225,-0.629213483,-0.764044944,-0.612359551,-1,-0.404494382,-0.730337079,-0.438202247,-0.943820225,-0.398876404,-0.662921348,-0.359550562,-0.578651685,-0.191011236,-0.741573034,-0.230337079,-0.921348315,-0.224719101,-0.601123596,-0.196629213,-0.56741573,0.016853933,-0.724719101,-0.016853933,-0.898876404,-0.039325843,-0.595505618,-0.011235955,-0.539325843,0.235955056,-0.696629213,0.174157303,-0.853932584,0.134831461,-0.640449438,0.162921348,-0.56741573
0,0,0,-0.325714286,-0.148571429,-0.525714286,-0.468571429,-0.582857143,-0.771428571,-0.588571429,-1,-0.331428571,-0.737142857,-0.411428571,-0.925714286,-0.382857143,-0.668571429,-0.32,-0.571428571,-0.142857143,-0.742857143,-0.234285714,-0.897142857,-0.222857143,-0.6,-0.16,-0.554285714,0.051428571,-0.72,-0.04,-0.874285714,-0.051428571,-0.582857143,0.005714286,-0.52,0.262857143,-0.668571429,0.148571429,-0.817142857,0.114285714,-0.617142857,0.16,-0.537142857
0,0,0,-0.337278107,-0.136094675,-0.562130178,-0.443786982,-0.644970414,-0.763313609,-0.627218935,-1,-0.420118343,-0.73964497,-0.461538462,-0.958579882,-0.420118343,-0.680473373,-0.378698225,-0.585798817,-0.207100592,-0.75147929,-0.24852071,-0.928994083,-0.236686391,-0.609467456,-0.201183432,-0.568047337,0.00591716,-0.73964497,-0.035502959,-0.911242604,-0.047337278,-0.603550296,-0.017751479,-0.532544379,0.230769231,-0.704142012,0.165680473,-0.875739645,0.130177515,-0.656804734,0.159763314,-0.573964497
0,0,0,-0.345454545,-0.127272727,-0.587878788,-0.436363636,-0.678787879,-0.757575758,-0.654545455,-1,-0.448484848,-0.745454545,-0.484848485,-0.957575758,-0.436363636,-0.678787879,-0.4,-0.6,-0.224242424,-0.757575758,-0.260606061,-0.939393939,-0.248484848,-0.612121212,-0.218181818,-0.56969697,-0.012121212,-0.751515152,-0.048484848,-0.915151515,-0.054545455,-0.593939394,-0.03030303,-0.533333333,0.218181818,-0.721212121,0.157575758,-0.878787879,0.127272727,-0.648484848,0.151515152,-0.56969697
0,0,0,-0.358024691,-0.080246914,-0.617283951,-0.413580247,-0.709876543,-0.75308642,-0.679012346,-1,-0.481481481,-0.734567901,-0.5,-0.956790123,-0.444444444,-0.672839506,-0.419753086,-0.592592593,-0.24691358,-0.75308642,-0.271604938,-0.932098765,-0.259259259,-0.592592593,-0.240740741,-0.555555556,-0.024691358,-0.740740741,-0.049382716,-0.907407407,-0.055555556,-0.580246914,-0.049382716,-0.530864198,0.209876543,-0.722222222,0.160493827,-0.87037037,0.135802469,-0.62962963,0.141975309,-0.561728395
